Date,High,Low,Open,Close,Volume,Adj Close
2010/3/22,283.7087097,277.41741939999997,278.3333435,279.0290222,8001500,279.0290222
2010/3/23,279.43444819999996,271.2712708,278.7987976,274.77478030000003,10991500,274.77478030000003
2010/3/24,280.2052002,270.1201172,273.0280151,278.9439392,13117200,278.9439392
2010/3/25,286.2862854,279.60961910000003,279.78979489999995,281.7217102,7853900,281.7217102
2010/3/26,283.9789734,280.2902832,282.9179077,281.6266174,5387000,281.6266174
2010/3/29,282.6426392,280.56555180000004,281.7817688,281.5065002,6202700,281.5065002
2010/3/30,284.09909060000007,280.4204102,281.6966858,283.6386414,3951800,283.6386414
2010/3/31,285.1551514,281.686676,282.8078003,283.8438416,6055500,283.8438416
2010/4/1,287.0120239,283.05804439999997,285.96096800000004,284.68469239999996,4201100,284.68469239999996
2010/4/5,287.7277222,284.78479,285.7357483,285.790802,3799100,285.790802
2010/4/6,285.7307434,282.9829712,285.01501460000003,284.3944092,4116000,284.3944092
2010/4/7,284.659668,281.2112122,283.93392939999995,282.052063,5156800,282.052063
2010/4/8,285.21020510000005,280.30529789999997,281.94195560000003,284.0290222,3891100,284.0290222
2010/4/9,284.66967769999997,282.2822876,284.0290222,283.3934021,4109000,283.3934021
2010/4/12,287.2872925,283.3934021,283.9589539,286.6516418,4700000,286.6516418
2010/4/13,294.7347412,285.85086060000003,286.55154419999997,293.67868039999996,7816700,293.67868039999996
2010/4/14,296.46646119999997,292.2973022,295.32531739999996,294.7947998,6798500,294.7947998
2010/4/15,299.21920780000005,294.43945310000004,296.3813782,297.947937,13510000,297.947937
2010/4/16,284.68969730000003,275.09008789999996,281.7817688,275.3503418,24446500,275.3503418
2010/4/19,277.2722778,272.7727661,274.6496582,275.32531739999996,7780200,275.32531739999996
2010/4/20,280.11010739999995,275.8058167,277.36236569999994,277.79779049999996,5948800,277.79779049999996
2010/4/21,280.4053955,276.3563538,278.50851439999997,277.4274292,4778200,277.4274292
2010/4/22,276.5265198,271.94696039999997,276.2762756,273.8038025,6554800,273.8038025
2010/4/23,274.93493650000005,271.40640260000004,273.89889530000005,272.7677612,4174600,272.7677612
2010/4/26,272.7677612,264.869873,272.75775150000004,266.08609010000004,8728800,266.08609010000004
2010/4/27,269.43444819999996,263.8788757,264.7397461,264.7947998,7681700,264.7947998
2010/4/28,267.68267819999994,260.77578739999996,266.31631469999996,264.8598633,6805300,264.8598633
2010/4/29,268.5185242,263.5986023,266.9519653,266.2662659,6111600,266.2662659
2010/4/30,269.1091003,262.9829712,265.8308411,263.1130981,4865900,263.1130981
2010/5/3,266.72671510000004,262.8027954,263.5135193,265.56555180000004,3711800,265.56555180000004
2010/5/4,263.6336365,252.3573608,263.52352909999996,253.438446,12140400,253.438446
2010/5/5,258.11810299999996,250.4854889,250.74073790000003,255.1351318,9155200,255.1351318
2010/5/6,259.0190125,230.23022459999999,254.6296234,249.5845795,9990100,249.5845795
2010/5/7,252.91291809999998,240.90589900000003,250.2352295,246.8168182,10167800,246.8168182
2010/5/10,261.6716614,256.5565491,257.24224849999996,261.08609010000004,8247700,261.08609010000004
2010/5/11,260.2001953,254.36436459999996,258.0930786,254.7797852,6638500,254.7797852
2010/5/12,256.2762756,251.2512512,256.2762756,252.9479523,7695800,252.9479523
2010/5/13,261.261261,255.4404449,258.50851439999997,255.695694,6644900,255.695694
2010/5/14,255.7507477,248.37336729999998,255.1401367,254.0190125,8223700,254.0190125
2010/5/17,254.434433,249.42442319999998,253.64364619999998,254.2392426,5582000,254.2392426
2010/5/18,255.74073790000003,248.783783,255.25524900000002,249.434433,5645300,249.434433
2010/5/19,249.9699707,244.1141205,248.3783722,247.46246340000002,6884500,247.46246340000002
2010/5/20,243.03303530000002,237.1371307,242.777771,237.74273680000002,9816700,237.74273680000002
2010/5/21,242.74273680000002,232.4324341,234.7647705,236.261261,19362200,236.261261
2010/5/24,245.1401367,238.63864139999998,240.6056061,238.81881710000002,8682500,238.81881710000002
2010/5/25,238.96395869999998,232.2372437,234.3093109,238.7737732,6028700,238.7737732
2010/5/26,245.1251221,237.7377319,241.2762756,237.9729767,6944200,237.9729767
2010/5/27,246.4013977,240.7657623,242.71771239999998,245.47547909999997,5612500,245.47547909999997
2010/5/28,246.9719696,241.741745,246.61662290000004,243.0580597,5783800,243.0580597
2010/6/1,245.77577209999998,240.300293,240.45545959999998,241.4264221,5328200,241.4264221
2010/6/2,247.1821747,240.9709778,243.58358760000002,246.93193050000002,5076500,246.93193050000002
2010/6/3,254.25425719999998,247.5975952,247.80279539999998,253.05305479999998,7294000,253.05305479999998
2010/6/4,254.87988280000002,248.5986023,250.1101074,249.6096039,7832700,249.6096039
2010/6/7,250.70570370000002,241.8168182,249.7797852,243.003006,7258100,243.003006
2010/6/8,244.6646576,239.00900269999997,244.16917420000001,242.6326294,5364800,242.6326294
2010/6/9,244.68467709999996,236.23623659999998,243.85385130000003,237.2472534,5452500,237.2472534
2010/6/10,244.49449159999998,238.15815730000003,240.42543030000002,243.7487488,5150600,243.7487488
2010/6/11,244.59959410000002,241.0510559,241.4914856,244.49449159999998,3559800,244.49449159999998
2010/6/14,247.49749759999997,241.8368378,247.4874878,241.8368378,4076700,241.8368378
2010/6/15,250.45045469999997,241.3313293,241.7817841,249.2442474,8510600,249.2442474
2010/6/16,252.25225830000002,248.303299,248.33332819999995,250.8858795,4574000,250.8858795
2010/6/17,253.1881866,248.5935974,251.9769745,250.2902832,3950600,250.2902832
2010/6/18,251.98698430000005,249.31431580000003,251.50650019999998,250.2652588,5740000,250.2652588
2010/6/21,250.735733,242.6876831,250.20019530000002,244.52452090000003,5961000,244.52452090000003
2010/6/22,248.54855350000003,243.1081085,245.1951904,243.3683624,4434900,243.3683624
2010/6/23,243.68869019999997,239.3193207,243.68869019999997,241.2662659,4054100,241.2662659
2010/6/24,241.61662290000004,236.8668671,240.0700684,237.7877808,3783400,237.7877808
2010/6/25,239.06407169999997,235.5155182,238.76876830000003,236.5765839,4485900,236.5765839
2010/6/28,239.01400759999999,234.73974610000002,236.5315247,236.2762756,3521000,236.2762756
2010/6/29,232.50750730000004,225.78578190000002,231.9519501,227.3573608,6997100,227.3573608
2010/6/30,229.1441498,222.5825806,227.7077026,222.6976929,7199100,222.6976929
2010/7/1,224.42442319999998,217.03202819999996,222.8678741,219.96496580000002,7020100,219.96496580000002
2010/7/2,221.36135860000002,218.2182159,221.0310364,218.49349980000002,3868100,218.49349980000002
2010/7/6,224.0590515,217.03202819999996,222.222229,218.2532501,5115000,218.2532501
2010/7/7,225.87086490000002,217.90791319999997,219.3743744,225.3253326,6253100,225.3253326
2010/7/8,228.8938904,225.0550537,227.00199890000002,228.5085144,5332400,228.5085144
2010/7/9,236.8668671,231.6216278,236.216217,233.97897340000003,8654300,233.97897340000003
2010/7/12,239.95996090000003,235.77577209999998,236.42141719999998,238.1531525,6662100,238.1531525
2010/7/13,246.741745,240.3803864,241.36636349999998,244.8448486,7944600,244.8448486
2010/7/14,247.16215519999997,243.47348019999995,245.1851807,245.9159088,6229700,245.9159088
2010/7/15,247.5975952,241.5815887,246.1111145,247.25726319999998,9706600,247.25726319999998
2010/7/16,235.5155182,229.98999019999997,234.79479980000002,230.03503419999998,15633900,230.03503419999998
2010/7/19,235.06005860000002,228.9889832,230.735733,233.3233185,9091400,233.3233185
2010/7/20,241.73674010000002,230.53053280000003,230.74574280000002,241.03604130000002,8100800,241.03604130000002
2010/7/21,243.0930939,237.95295719999996,242.2422485,238.9889832,6552600,238.9889832
2010/7/22,244.7347412,241.4814758,241.85685730000003,242.64764399999999,4291100,242.64764399999999
2010/7/23,245.5405426,240.2452393,240.6256256,245.27526859999998,4524200,245.27526859999998
2010/7/26,245.6206207,242.68267819999997,244.7897949,244.72973629999998,3986400,244.72973629999998
2010/7/27,248.9989929,245.3303375,245.5355377,246.561554,4897400,246.561554
2010/7/28,247.872879,241.5765839,247.71771239999998,242.4174194,4987000,242.4174194
2010/7/29,244.68467709999996,239.90490719999997,243.2182159,242.7377319,5345600,242.7377319
2010/7/30,243.92391969999997,239.80981450000002,240.06506349999998,242.6676636,4283900,242.6676636
2010/8/2,246.8868866,243.71371459999997,244.73974610000002,245.45045469999997,3713600,245.45045469999997
2010/8/3,246.47647090000004,243.6236267,245.49549869999998,245.1601563,3600900,245.1601563
2010/8/4,253.7537537,245.77076719999997,246.33633419999998,253.4134064,7617300,253.4134064
2010/8/5,254.5545502,252.03202819999996,253.19819640000003,254.304306,4835900,254.304306
2010/8/6,253.12312319999998,248.27326969999996,252.95295719999996,250.3603668,6632300,250.3603668
2010/8/9,253.003006,250.93092349999998,251.3763733,252.9279327,3740600,252.9279327
2010/8/10,253.2532501,249.53453059999998,251.4264221,252.1071014,4143800,252.1071014
2010/8/11,249.2492523,245.9960022,249.1141205,246.1161194,4441500,246.1161194
2010/8/12,247.6226196,241.4964905,242.2122192,246.2512512,4404700,246.2512512
2010/8/13,245.84083560000002,243.2482452,244.74475099999998,243.4184113,3865500,243.4184113
2010/8/16,245.1801758,240.4904938,242.082077,243.03804019999998,2607300,243.03804019999998
2010/8/17,247.5975952,243.258255,244.5095062,245.50550840000002,3777600,245.50550840000002
2010/8/18,245.6806793,241.01602169999998,245.46546940000002,241.3163147,5367400,241.3163147
2010/8/19,241.4964905,233.8588562,240.74574280000002,234.219223,7842100,234.219223
2010/8/20,236.0310364,230.74073790000003,234.219223,231.2412415,7827300,231.2412415
2010/8/23,234.3593597,229.09410099999997,230.9809875,232.26727290000002,5966400,232.26727290000002
2010/8/24,229.41441349999997,225.68568419999997,229.0790863,225.9209137,5519800,225.9209137
2010/8/25,229.13414,225.22521969999997,225.22521969999997,227.53753659999998,5179000,227.53753659999998
2010/8/26,228.8588562,225.4454498,228.258255,225.71571349999996,3550400,225.71571349999996
2010/8/27,230.22521969999997,224.0490417,226.50650019999998,229.6446381,4620100,229.6446381
2010/8/30,230.1101074,226.4364319,229.8048096,226.571579,2460300,226.571579
2010/8/31,227.66265869999998,224.22422790000002,225.28027340000003,225.2352295,3889700,225.2352295
2010/9/1,232.7026978,226.47647090000004,227.71771239999998,230.39540099999996,6450100,230.39540099999996
2010/9/2,232.44744869999997,230.38539120000002,231.6516571,231.82182310000002,3365000,231.82182310000002
2010/9/3,236.176178,233.95394900000002,235.49549869999998,235.38539120000002,5075700,235.38539120000002
2010/9/7,234.0290222,231.741745,232.48248289999998,232.4324341,3416300,232.4324341
2010/9/8,236.48648070000002,232.4874878,232.8278351,235.52552799999998,4798700,235.52552799999998
2010/9/9,240.4404449,235.52552799999998,239.15415950000002,238.32832340000002,4856300,238.32832340000002
2010/9/10,240.1351318,237.777771,239.7497559,238.3083038,3944600,238.3083038
2010/9/13,242.4174194,240.00500490000002,240.6906891,241.3763733,4478500,241.3763733
2010/9/14,242.6176147,240.28027340000003,241.2462463,240.45545959999998,4428500,240.45545959999998
2010/9/15,241.18618769999998,239.48948670000001,240.21521,240.56056209999997,4800700,240.56056209999997
2010/9/16,241.46646119999997,239.9449463,240.21521,240.77076719999997,3935000,240.77076719999997
2010/9/17,245.84584049999998,240.83082579999999,242.11711119999998,245.3203278,11271900,245.3203278
2010/9/20,255.4604645,246.2762756,246.4964905,254.3943939,8798100,254.3943939
2010/9/21,260.25024410000003,254.7097168,255.09509280000003,256.9869995,8923600,256.9869995
2010/9/22,259.14913939999997,256.09609989999996,256.686676,258.25827030000005,5069100,258.25827030000005
2010/9/23,260.1051025,255.90589900000003,257.56256099999996,256.99700930000006,4630100,256.99700930000006
2010/9/24,264.1791687,259.3894043,261.131134,263.908905,6707000,263.908905
2010/9/27,268.6936951,264.68969730000003,264.68969730000003,265.470459,6208500,265.470459
2010/9/28,267.0620728,259.4844971,267.007019,263.8488464,7302000,263.8488464
2010/9/29,266.73672489999996,262.6176147,264.1891785,264.1091003,4340000,264.1091003
2010/9/30,266.2012024,259.7197266,264.8448486,263.1581726,6481700,263.1581726
2010/10/1,265.57556150000005,261.7617493,265.2652588,263.0730591,4445500,263.0730591
2010/10/4,264.3894043,259.6846924,262.7377319,261.4364319,3877100,261.4364319
2010/10/5,270.2702637,263.5385437,264.45446780000003,269.3843994,7007100,269.3843994
2010/10/6,270.24523930000004,265.2352295,269.8999023,267.44244380000004,5519000,267.44244380000004
2010/10/7,268.868866,264.8348389,268.3733826,265.2702637,4786800,265.2702637
2010/10/8,269.0690613,264.0740662,266.6516418,268.44345089999996,5712600,268.44345089999996
2010/10/11,272.5725708,268.85385130000003,269.5095215,269.68969730000003,5247300,269.68969730000003
2010/10/12,273.26828,269.1641541,270.33032230000003,270.9659729,7499600,270.9659729
2010/10/13,274.0190125,271.43643189999995,273.7737732,271.92193599999996,6105000,271.92193599999996
2010/10/14,272.89788819999995,268.823822,272.36236569999994,270.7357483,13254900,270.7357483
2010/10/15,301.1211243,296.09609989999996,299.93493650000005,301.0260315,29619900,301.0260315
2010/10/18,310.1551514,300.57556150000005,300.57556150000005,309.1641541,14182200,309.1641541
2010/10/19,307.7177124,301.73172,304.7297363,304.21920780000005,9166600,304.21920780000005
2010/10/20,308.99899289999996,304.0540466,304.3743591,304.294281,7043100,304.294281
2010/10/21,308.3083191,303.3033142,306.0610657,306.3013,5835100,306.3013
2010/10/22,307.7177124,305.33032230000003,306.2662659,306.5715637,4507600,306.5715637
2010/10/25,312.68267819999994,307.7927856,308.10308839999993,308.5585632,6310400,308.5585632
2010/10/26,310.9259338,305.8208313,306.856842,309.60961910000003,5020700,309.60961910000003
2010/10/27,310.31030269999997,306.47146610000004,308.1932068,308.5435486,4479300,308.5435486
2010/10/28,310.8108215,306.9569702,310.33532710000003,309.59960939999996,4364200,309.59960939999996
2010/10/29,309.8098145,306.8017883,308.8438416,307.15716549999996,4552000,307.15716549999996
2010/11/1,310.64065550000004,305.91091919999997,308.1731873,307.8078003,6168000,307.8078003
2010/11/2,310.31030269999997,307.5975952,309.6446533,308.1080933,3991200,308.1080933
2010/11/3,311.2262268,307.05706789999994,309.0590515,310.40039060000004,6754200,310.40039060000004
2010/11/4,315.2752686,311.3613586,312.6326294,312.4474487,7134400,312.4474487
2010/11/5,313.05804439999997,310.8658752,311.9019165,312.8528442,3527800,312.8528442
2010/11/8,315.0600586,311.8768921,312.3223267,313.6987,4198300,313.6987
2010/11/9,315.7407532,310.56555180000004,315.31530760000004,312.7227173,4469900,312.7227173
2010/11/10,311.81179810000003,309.06405639999997,311.35134889999995,311.7517395,4989000,311.7517395
2010/11/11,310.2352295,307.41241460000003,310.1601563,308.90390010000004,4518600,308.90390010000004
2010/11/12,308.7587585,300.9059143,307.30230710000006,301.94696039999997,6779200,301.94696039999997
2010/11/15,302.30230710000006,297.3223267,301.8418274,298.03302,6950800,298.03302
2010/11/16,299.24423219999994,292.0170288,296.6766663,292.1521606,6608100,292.1521606
2010/11/17,295.0450439,290.97598270000003,292.7927856,292.0670776,4880100,292.0670776
2010/11/18,300.2902832,294.574585,294.7947998,298.57858280000005,5174800,298.57858280000005
2010/11/19,299.24423219999994,295.46545410000004,298.7987976,295.71072389999995,4590400,295.71072389999995
2010/11/22,297.0170288,291.6666565,294.0290222,295.9059143,4368800,295.9059143
2010/11/23,294.7998047,289.3894043,293.7987976,291.7967834,4320800,291.7967834
2010/11/24,298.5986023,293.8188171,293.9489441,297.78277589999993,4788000,297.78277589999993
2010/11/26,296.78677369999997,293.7937927,295.5255127,295.2952881,2619500,295.2952881
2010/11/29,295.19519039999994,290.2652588,294.8798828,291.346344,5713600,291.346344
2010/11/30,287.4474487,276.9319458,287.4474487,278.1331482,14220500,278.1331482
2010/12/1,286.0710754,281.4814758,281.7817688,282.4574585,7500600,282.4574585
2010/12/2,286.9519653,282.95794680000006,284.61462400000005,286.1961975,5090700,286.1961975
2010/12/3,288.52853389999996,284.2842712,285.01000980000003,286.78677369999997,5257100,286.78677369999997
2010/12/6,291.2912903,288.59359739999996,290.57556150000005,289.46948239999995,4183400,289.46948239999995
2010/12/7,296.7967834,293.29330439999995,295.9309387,293.8638611,6078300,293.8638611
2010/12/8,296.55654910000004,292.137146,296.28128050000004,295.56555180000004,3510200,295.56555180000004
2010/12/9,298.0880737,294.7947998,297.23724369999996,296.046051,3734000,296.046051
2010/12/10,297.2922974,295.4404297,296.8668518,296.4013977,3405900,296.4013977
2010/12/13,301.8017883,297.3423462,298.8588562,297.607605,4792200,297.607605
2010/12/14,299.444458,296.5365295,298.8438416,297.7527466,3283300,297.7527466
2010/12/15,298.5235291,294.869873,297.3973999,295.44543460000006,4331000,295.44543460000006
2010/12/16,297.18218989999997,294.3293152,296.7217102,296.15115360000004,3190600,296.15115360000004
2010/12/17,296.57656860000003,294.1291199,295.79580689999995,295.69570919999995,6168000,295.69570919999995
2010/12/20,299.2392273,294.6246338,297.62261960000006,297.82781980000004,3942600,297.82781980000004
2010/12/21,302.6626587,299.1040955,299.58459469999997,301.8368225,3755200,301.8368225
2010/12/22,303.8038025,301.94195560000003,302.30230710000006,303.0480347,2412500,303.0480347
2010/12/23,303.3033142,301.31631469999996,302.9729614,302.41741939999997,2219300,302.41741939999997
2010/12/27,302.1921997,300.0500488,301.67166139999995,301.49148560000003,2413700,301.49148560000003
2010/12/28,302.23724369999996,299.30429080000005,301.3263245,299.75976560000004,2127400,299.75976560000004
2010/12/29,301.5065002,299.75976560000004,301.3013,300.8008118,2036300,300.8008118
2010/12/30,300.9659729,298.993988,299.2992859,299.7297363,1977000,299.7297363
2010/12/31,299.5095215,296.3113098,298.6686707,297.2822876,3075500,297.2822876
2011/1/3,303.0980835,298.5385437,298.5385437,302.47747799999996,4725600,302.47747799999996
2011/1/4,303.3934021,300.3603516,303.1130981,301.3613586,3645300,301.3613586
2011/1/5,305.470459,300.32531739999996,300.33532710000003,304.8398438,5059500,304.8398438
2011/1/6,309.5245361,305.33032230000003,305.6456604,307.05706789999994,4111400,307.05706789999994
2011/1/7,309.43444819999996,305.3703613,308.26327510000004,308.52853389999996,4198100,308.52853389999996
2011/1/10,308.00299069999994,304.58459469999997,307.7077026,307.41241460000003,3155200,307.41241460000003
2011/1/11,309.7097168,307.55755619999996,309.1641541,308.313324,2875700,308.313324
2011/1/12,309.98498539999997,307.692688,309.98498539999997,308.74374389999997,3262100,308.74374389999997
2011/1/13,310.14514160000004,307.3873901,308.7937927,308.653656,2665300,308.653656
2011/1/14,312.4474487,308.84884639999996,309.0090027,312.4024048,4726400,312.4024048
2011/1/18,321.31631469999996,312.947937,313.34335330000005,320.1351318,7226700,320.1351318
2011/1/19,321.8017883,315.14514160000004,321.3813782,316.1911926,6805300,316.1911926
2011/1/20,317.3573608,311.9569702,316.42141719999995,313.6987,10960600,313.6987
2011/1/21,321.1861877,305.9859924,320.11010739999995,306.22122189999993,17790900,306.22122189999993
2011/1/24,306.55154419999997,300.91592410000004,304.08908080000003,305.8458557,9189200,305.8458557
2011/1/25,310.65567020000003,303.56356810000005,304.4044189,310.2652588,7286300,310.2652588
2011/1/26,311.55654910000004,307.947937,310.4754639,308.5585632,4072100,308.5585632
2011/1/27,310.1601563,306.9319458,309.25424189999995,308.70370479999997,4034300,308.70370479999997
2011/1/28,310.4904785,300.1801758,309.8448486,300.79580689999995,8453700,300.79580689999995
2011/1/31,302.53753660000007,298.0730591,302.10211180000005,300.4804688,5604100,300.4804688
2011/2/1,306.98199460000006,301.856842,302.5475464,305.82583619999997,5485100,305.82583619999997
2011/2/2,307.47747799999996,304.0690613,305.8058167,306.3063049,3517800,306.3063049
2011/2/3,306.03103639999995,303.3683777,305.0450439,305.3803711,2987200,305.3803711
2011/2/4,306.0260315,303.6086121,305.3803711,305.79580689999995,3098400,305.79580689999995
2011/2/7,309.50451660000004,304.90991210000004,305.38537599999995,307.4524536,3595600,307.4524536
2011/2/8,310.12512210000006,307.56256099999996,307.7727661,309.4995117,3386400,309.4995117
2011/2/9,310.0350342,306.4764709,308.74374389999997,308.5585632,3681300,308.5585632
2011/2/10,309.0590515,306.08609010000004,307.25726319999995,308.52853389999996,4664100,308.52853389999996
2011/2/11,312.81280519999996,306.8067932,307.20220950000004,312.56256099999996,5174600,312.56256099999996
2011/2/14,315.1351318,310.33032230000003,311.98199460000006,314.3894043,4251700,314.3894043
2011/2/15,315.3603516,311.86184689999993,313.9739685,312.3873901,4179800,312.3873901
2011/2/16,313.56356810000005,311.3613586,313.12814330000003,312.42242430000005,3364600,312.42242430000005
2011/2/17,313.9389343,310.4504395,310.93594360000003,312.94293210000006,2954600,312.94293210000006
2011/2/18,315.9059143,312.4024048,313.313324,315.3553467,6429300,315.3553467
2011/2/22,312.777771,304.1891785,310.32531739999996,305.41040039999996,7272500,305.41040039999996
2011/2/23,307.6576538,302.30230710000006,305.470459,305.9659729,5773400,305.9659729
2011/2/24,306.8518372,300.97598270000003,306.00100710000004,304.7147217,5417900,304.7147217
2011/2/25,307.6676636,305.0550537,306.23623660000004,305.32531739999996,3860900,305.32531739999996
2011/2/28,308.5535583,304.3092957,305.30529789999997,307.007019,4558400,307.007019
2011/3/1,309.91992189999996,299.9499512,309.1991882,300.68069460000004,6639700,300.68069460000004
2011/3/2,303.3033142,297.8928833,300.2001953,300.69570919999995,4049300,300.69570919999995
2011/3/3,306.0510559,302.8027954,303.4934998,305.085083,3886700,305.085083
2011/3/4,304.7947998,300.40039060000004,304.46948239999995,300.6105957,6015900,300.6105957
2011/3/7,302.1471558,293.7937927,300.57556150000005,296.1261292,6918400,296.1261292
2011/3/8,299.28927610000005,295.39538569999996,296.7617493,296.4514465,4565200,296.4514465
2011/3/9,297.5525513,293.1681824,295.79580689999995,296.1811829,4297600,296.1811829
2011/3/10,293.60360719999994,290.01501460000003,293.0130005,290.4404297,6249900,290.4404297
2011/3/11,290.2902832,286.9519653,289.3994141,288.6436462,6057900,288.6436462
2011/3/14,289.43444819999996,284.294281,286.686676,285.2802734,5626500,285.2802734
2011/3/15,285.7857971,278.0280151,279.0290222,285.06506349999995,8003100,285.06506349999995
2011/3/16,285.1801758,275.91592410000004,284.28927610000005,278.82882689999997,7589400,278.82882689999997
2011/3/17,284.78479,280.55053710000004,282.52252200000004,280.96096800000004,5792800,280.96096800000004
2011/3/18,284.2792664,280.1501465,282.6026001,280.8108215,6590600,280.8108215
2011/3/21,290.1901855,284.7947998,285.39538569999996,288.5385437,6035700,288.5385437
2011/3/22,289.90490719999997,286.54153439999993,288.92391969999994,288.9489441,3770000,288.9489441
2011/3/23,291.51651,286.2862854,287.88287349999996,291.3713684,3628700,291.3713684
2011/3/24,294.489502,289.68969730000003,293.0079956,293.738739,4193200,293.738739
2011/3/25,293.7487488,289.90991210000004,293.7337341,290.1601563,5711000,290.1601563
2011/3/28,292.7877808,287.6426392,291.3263245,287.9679565,4432300,287.9679565
2011/3/29,291.23623660000004,286.79177860000004,288.2882996,291.1561584,3206300,291.1561584
2011/3/30,293.0430298,290.5805664,292.4824829,291.2112122,2841700,291.2112122
2011/3/31,294.3743591,291.1611633,291.79177860000004,293.6736755,4054700,293.6736755
2011/4/1,297.8928833,294.67468260000004,294.67468260000004,296.1961975,5221100,296.1961975
